antecedent,consequent,ant_name,coq_name,support,confidence,lift,iteration
[24849 47205],[21134],"['Banana', 'Organic Hass Avocado']",['Organic Strawberries'],7094,0.2205228636264727,27.062803138169095,109
[13173 24849],[47205],"['Bag of Organic Bananas', 'Banana']",['Organic Hass Avocado'],179,0.14867109634551495,22.763454621554907,109
[24486 48675],[24961],"['Organic Whole Strawberries', 'Organic Garnet Sweet Potato (Yam)']",['Organic Garlic'],196,0.14110871130309574,41.88465862486653,109
[31637 45004],[13173],"['Original Puffins Cereal', 'Organic Zucchini']",['Bag of Organic Bananas'],86,0.2895622895622896,24.796135427315637,109
[35129],[21900],['Cheese Square Crackers'],['Organic Baby Spinach'],490,0.1277039353661715,17.158312019092598,109
[21134 26206 34123],[13173 47205],"['Organic Strawberries', 'Limes', 'Organic Italian Parsley Bunch']","['Bag of Organic Bananas', 'Organic Hass Avocado']",152,0.11847233047544817,61.86791900088343,109
[21134 34123],[13173],"['Organic Strawberries', 'Organic Italian Parsley Bunch']",['Bag of Organic Bananas'],2399,0.2791482429602048,23.904347652457194,109
[26206 27101],[47205],"['Limes', 'Fresh Cauliflower']",['Organic Hass Avocado'],1442,0.20108771440524334,30.789112169979905,109
[25253 27842],[24849],"['Cultured Low Fat Buttermilk', 'Organic Whole Milk']",['Banana'],126,0.18,12.390699361478228,109
[22960 27842],[21134],"['Organic Roasted Turkey Breast', 'Organic Whole Milk']",['Organic Strawberries'],775,0.2985362095531587,36.63668490373466,109
[ 8515 21134],[13173],"['Organic Red Onion', 'Organic Strawberries']",['Bag of Organic Bananas'],3017,0.30629441624365483,26.22896039843082,109
[26937],[16756],['Organic Large Green Asparagus'],['Organic Carrot Bunch'],682,0.03407274180655476,30.677537587628635,109
[26937],[47622],['Organic Large Green Asparagus'],['Large Lemon'],1259,0.06289968025579537,13.22958203105161,109
[16756],[8515],['Organic Carrot Bunch'],['Organic Red Onion'],2435,0.06482615409190139,30.963823750160255,109
[19351 24961 47205],[13173],"['Yo Baby Organic Vanilla Yogurt', 'Organic Garlic', 'Organic Hass Avocado']",['Bag of Organic Bananas'],21,0.525,44.95741181981617,109
[28587],[21134],['Chicken Breast Cutlets'],['Organic Strawberries'],462,0.1608075182735816,19.73447169426764,109
[24849 30388],[21134],"['Banana', 'Organic Cucumber']",['Organic Strawberries'],3285,0.24568095131254206,30.150230732679795,109
[32575],[47622],['Organic Fresh Squeezed Orange Juice'],['Large Lemon'],603,0.10501567398119123,22.08776686670573,109
[46203],[10758],['Red Grapefruit'],['Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes'],23,0.003872705842734467,19.934771598516935,109
[29114],[46203],['Organic Gluten Free Sea Salt by the Seashore Multigrain Tortilla Chips'],['Red Grapefruit'],4,0.0019656019656019656,11.19294514707884,109
[39272],[21900],['Organic Blueberries'],['Organic Baby Spinach'],14259,0.1357663816578752,18.241583013941465,109
[2596],[34240],['Fresh Pressed Virgin Coconut Oil'],['Organic Baby Broccoli'],36,0.0248790601243953,25.38658454356268,109
[34240 45004],[24849],"['Organic Baby Broccoli', 'Organic Zucchini']",['Banana'],600,0.15868817773075905,10.923652791570332,109
[25253],[13173],['Cultured Low Fat Buttermilk'],['Bag of Organic Bananas'],1002,0.1751748251748252,15.000774773045555,109
[27541],[24961],['Lemon Verbena Hand Soap'],['Organic Garlic'],237,0.046091015169194866,13.680986937005065,109
[ 5874 42614],[27963],"['Organic Lemon', 'Organic Great Northern Beans']",['Organic Raspberries'],27,0.1323529411764706,31.388246720327228,109
[ 4147 45004],[27963],"['Frozen Organic Blueberries', 'Organic Zucchini']",['Organic Raspberries'],24,0.18461538461538463,43.782580040661564,109
[45004],[27963],['Organic Zucchini'],['Organic Raspberries'],9806,0.08962453844185281,21.254964942996256,109
[10746 24961],[21900],"['Organic Red Bell Pepper', 'Organic Garlic']",['Organic Baby Spinach'],1575,0.2531340405014465,34.01111200781356,109
[10746 44356 46688],[21900 24961],"['Organic Red Bell Pepper', 'Organic Small Bunch Celery', 'Multigrain Tortilla Chips']","['Organic Baby Spinach', 'Organic Garlic']",1,0.06666666666666667,103.33701836404192,109
[46688],[21900],['Multigrain Tortilla Chips'],['Organic Baby Spinach'],756,0.09921259842519685,13.330213474810455,109
[22932 27963],[21900],"['Organic Yellow Onion', 'Organic Raspberries']",['Organic Baby Spinach'],2027,0.2255480137977078,30.30465102685343,109
[ 8171 21134 46663],[ 5874 47205],"['Organic Navel Orange', 'Organic Strawberries', 'Organic Ginger Root']","['Organic Lemon', 'Organic Hass Avocado']",48,0.13793103448275862,211.7721104036895,109
[ 5874 21134],[47205],"['Organic Lemon', 'Organic Strawberries']",['Organic Hass Avocado'],5236,0.33078526754690757,50.647473600271766,109
[ 5874 21134 46663],[24961],"['Organic Lemon', 'Organic Strawberries', 'Organic Ginger Root']",['Organic Garlic'],290,0.2810077519379845,83.41025619305928,109
[15646 30388],[47205],"['Baby Seedless Cucumbers', 'Organic Cucumber']",['Organic Hass Avocado'],29,0.19205298013245034,29.40577829613419,109
[4797],[22932],['Shredded Parmesan'],['Organic Yellow Onion'],3239,0.08594019475178434,24.690106323449985,109
[ 6315 21900],[21134],"['Vanilla Sandwich Creme Cookies', 'Organic Baby Spinach']",['Organic Strawberries'],61,0.2687224669603524,32.97791032892316,109
[34123 40703],[21134],"['Organic Italian Parsley Bunch', 'Organic Grape Tomatoes']",['Organic Strawberries'],910,0.20088300220750552,24.65257820955255,109
[15258 27518],[26206],"['Organic Rosemary', 'Organic Lacinato (Dinosaur) Kale']",['Limes'],63,0.14685314685314685,33.86364475562621,109
[17791 47205],[13173],"['Carrots', 'Organic Hass Avocado']",['Bag of Organic Bananas'],3142,0.3188229325215627,27.30181690471115,109
[ 2596 34240],[13173],"['Fresh Pressed Virgin Coconut Oil', 'Organic Baby Broccoli']",['Bag of Organic Bananas'],7,0.19444444444444445,16.650893266598583,109
[31714 39272],[26206],"['Organic Cilantro', 'Organic Blueberries']",['Limes'],909,0.2532033426183844,58.38749954701663,109
[26206 39272],[21900],"['Limes', 'Organic Blueberries']",['Organic Baby Spinach'],1267,0.2135513231080398,28.692774607699675,109
[31714],[26206],['Organic Cilantro'],['Limes'],18572,0.2542368240930869,58.62581551280145,109
[ 8274 34123],[45004],"['Apple Honeycrisp Organic', 'Organic Italian Parsley Bunch']",['Organic Zucchini'],447,0.14078740157480316,43.51720156219459,109
[ 8515 45004],[21134],"['Organic Red Onion', 'Organic Zucchini']",['Organic Strawberries'],1244,0.156912209889001,19.256435257406725,109
[26601 31714],[47762],"['Organic Blackberries', 'Organic Cilantro']",['Organic Avocado'],431,0.18529664660361134,34.01601817858733,109
[3950],[45004],['Organic Broccoli Crowns'],['Organic Zucchini'],2152,0.1124053277618177,34.7443396934674,109
[5874],[45004],['Organic Lemon'],['Organic Zucchini'],7615,0.08345114026147658,25.794638232769206,109
[8983],[13173],['Vanilla Coconut Milk Yogurt'],['Bag of Organic Bananas'],339,0.2677725118483412,22.93020778893806,109
[ 8983 43958],[47205],"['Vanilla Coconut Milk Yogurt', 'Organic Peeled Whole Baby Carrots']",['Organic Hass Avocado'],3,0.10714285714285714,16.404947744025602,109
[43958],[44356],['Organic Peeled Whole Baby Carrots'],['Organic Small Bunch Celery'],3204,0.05540281164081548,26.49650082839003,109
[34455],[22932],['Vanilla Ice Cream Sandwich'],['Organic Yellow Onion'],147,0.05032523108524478,14.458139289020934,109
[24181],[13173],['Red Peppers'],['Bag of Organic Bananas'],7580,0.1302741256337544,11.155785743967938,109
[15869 17791],[21134],"['Celery Hearts', 'Carrots']",['Organic Strawberries'],72,0.17391304347826086,21.342795850792747,109
[49379],[18367],['Organic Bunch Beets'],['Organic Shredded Mozzarella'],154,0.010216266418999602,18.145317837738983,109
[47205],[24849],['Organic Hass Avocado'],['Banana'],32169,0.14564214472308118,10.02560016458112,110
[47205 48675],[24849],"['Organic Hass Avocado', 'Organic Garnet Sweet Potato (Yam)']",['Banana'],1632,0.1526374859708193,10.50713999975707,110
[34966 45004],[47205],"['Red Vine Tomato', 'Organic Zucchini']",['Organic Hass Avocado'],626,0.15316858331294347,23.45207764923585,110
[ 5920 21900],[47205],"['Honest Face, Hand, & Baby Wipes', 'Organic Baby Spinach']",['Organic Hass Avocado'],87,0.29692832764505117,45.46354118822112,110
[10995],[45004],['Yellow Corn Organic Tortillas'],['Organic Zucchini'],260,0.08916323731138547,27.560239954821224,110
[34966],[45004],['Red Vine Tomato'],['Organic Zucchini'],4087,0.07215366417739173,22.302603161477844,110
[23513 24961],[21134],"['Organic Unbleached All-Purpose Flour', 'Organic Garlic']",['Organic Strawberries'],183,0.18011811023622049,22.104288320862864,110
[17791 27963],[21134],"['Carrots', 'Organic Raspberries']",['Organic Strawberries'],1530,0.29795520934761444,36.56538393327151,110
[22932 48411],[27101],"['Organic Yellow Onion', 'Big California Sourdough Bread']",['Fresh Cauliflower'],10,0.11235955056179775,51.18743922087692,110
[12611 22932],[27101],"['Yellow Grape Tomatoes', 'Organic Yellow Onion']",['Fresh Cauliflower'],30,0.078125,35.59126633326598,110
[27101],[22932],['Fresh Cauliflower'],['Organic Yellow Onion'],8194,0.11037920118542467,31.71128737882023,110
[41857 43765 47205],[21134],"['Sea Salt Baked Potato Chips', 'Organic Bell Pepper', 'Organic Hass Avocado']",['Organic Strawberries'],1,0.2,24.54421522841166,110
[10746 12453 47762],[21134 21900],"['Organic Red Bell Pepper', 'Organic Sunday Bacon', 'Organic Avocado']","['Organic Strawberries', 'Organic Baby Spinach']",11,0.15714285714285714,133.6190617468419,110
[ 8515 12453],[10746],"['Organic Red Onion', 'Organic Sunday Bacon']",['Organic Red Bell Pepper'],90,0.13846153846153847,78.20310374684937,110
[45004],[21134],['Organic Zucchini'],['Organic Strawberries'],16071,0.14688516798888604,18.025905884903107,110
[ 5874 17791 47622],[47205],"['Organic Lemon', 'Carrots', 'Large Lemon']",['Organic Hass Avocado'],3,0.14285714285714285,21.873263658700804,110
[16614 17791 22932],[47205],"['Organic Muenster Cheese Slices', 'Carrots', 'Organic Yellow Onion']",['Organic Hass Avocado'],6,0.13953488372093023,21.364583108498458,110
[29271],[47205],['Mung Bean Sprouts'],['Organic Hass Avocado'],99,0.09278350515463918,14.206346499980933,110
[24807 43765],[47205],"['Organic Lightly Salted Brown Rice Cakes', 'Organic Bell Pepper']",['Organic Hass Avocado'],22,0.23655913978494625,36.220243047741114,110
[27518 40542],[47205],"['Organic Lacinato (Dinosaur) Kale', 'Berry Medley']",['Organic Hass Avocado'],68,0.14345991561181434,21.965555910425277,110
[4797],[47762],['Shredded Parmesan'],['Organic Avocado'],4452,0.11812465175515402,21.684851696416537,110
[ 4797 41784],[47762],"['Shredded Parmesan', 'Bartlett Pears']",['Organic Avocado'],148,0.22945736434108527,42.12286633192083,110
[12842],[4797],['Chopped Walnuts'],['Shredded Parmesan'],303,0.02893706427275332,25.965816125900325,110
[ 4797 42447],[47762],"['Shredded Parmesan', 'Macaroni & Cheese']",['Organic Avocado'],56,0.12307692307692308,22.593969882818243,110
[13173 21134 47622],[21900],"['Bag of Organic Bananas', 'Organic Strawberries', 'Large Lemon']",['Organic Baby Spinach'],943,0.2534264982531578,34.050406657127816,110
[13173 47622 47762],[21900],"['Bag of Organic Bananas', 'Large Lemon', 'Organic Avocado']",['Organic Baby Spinach'],962,0.2920461445051609,39.2393457337413,110
[13173 24961 27518],[22932],"['Bag of Organic Bananas', 'Organic Garlic', 'Organic Lacinato (Dinosaur) Kale']",['Organic Yellow Onion'],424,0.3122238586156112,89.70005581442088,110
[27518 33728],[21900],"['Organic Lacinato (Dinosaur) Kale', 'Grated Parmesan']",['Organic Baby Spinach'],313,0.23533834586466165,31.62008090686182,110
[ 9836 24961 27518],[13173],"['Organic Broccoli', 'Organic Garlic', 'Organic Lacinato (Dinosaur) Kale']",['Bag of Organic Bananas'],101,0.396078431372549,33.917449813642826,110
[ 9836 21900],[13173],"['Organic Broccoli', 'Organic Baby Spinach']",['Bag of Organic Bananas'],2377,0.3011147707119331,25.78541095604933,110
[21900],[21134],['Organic Baby Spinach'],['Organic Strawberries'],39773,0.1580143421862895,19.39169011898089,110
[17791 25135 45004],[21134],"['Carrots', 'Organic Plain Greek Whole Milk Yogurt', 'Organic Zucchini']",['Organic Strawberries'],24,0.2727272727272727,33.46938440237954,110
[17791 25135],[27963],"['Carrots', 'Organic Plain Greek Whole Milk Yogurt']",['Organic Raspberries'],75,0.12953367875647667,30.71964273146591,110
[27963 45004],[47205],"['Organic Raspberries', 'Organic Zucchini']",['Organic Hass Avocado'],2694,0.2747297572914542,42.064654912888,110
[39981],[47762],['Organic Dill'],['Organic Avocado'],1688,0.10177871570696412,18.68413005383492,110
[10746 45004],[13173],"['Organic Red Bell Pepper', 'Organic Zucchini']",['Bag of Organic Bananas'],1976,0.2937416381745206,25.154026278170203,110
[24961],[21134],['Organic Garlic'],['Organic Strawberries'],16267,0.14277313579553433,17.5212728690042,110
[7945],[24961],['Organic Unsalted Butter'],['Organic Garlic'],2264,0.10174366349092216,30.20011006554405,110
[41947],[24849],['Organic Tomato Cluster'],['Banana'],11691,0.174944259056968,12.042676216619194,110
[47668],[47622],['Uncured Hickory Smoked Sunday Bacon'],['Large Lemon'],1243,0.05751966682091624,12.098013018690292,110
[22932],[47622],['Organic Yellow Onion'],['Large Lemon'],11584,0.09840633388834143,20.69763568362363,110
[47622],[24849],['Large Lemon'],['Banana'],43038,0.2676625702771282,18.425146881246853,110
[40703],[45004],['Organic Grape Tomatoes'],['Organic Zucchini'],8249,0.09365562342469175,28.94883062274461,110
[21134 48675],[47205],"['Organic Strawberries', 'Organic Garnet Sweet Potato (Yam)']",['Organic Hass Avocado'],2363,0.27858995519924545,42.655700799171186,110
[22932 45004],[21134],"['Organic Yellow Onion', 'Organic Zucchini']",['Organic Strawberries'],2141,0.16822503339357273,20.644757132092938,110
[12569],[45004],['6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS'],['Organic Zucchini'],209,0.03722172751558326,11.505187258734205,110
[44356],[21900],['Organic Small Bunch Celery'],['Organic Baby Spinach'],13805,0.19522301100206466,26.23018097661147,110
[20577 45004],[47205],"['Original Real Vegetable Chips', 'Organic Zucchini']",['Organic Hass Avocado'],84,0.23268698060941828,35.62736573771765,110
[26206 26937 34123],[13173 47205],"['Limes', 'Organic Large Green Asparagus', 'Organic Italian Parsley Bunch']","['Bag of Organic Bananas', 'Organic Hass Avocado']",32,0.16243654822335024,84.82665250134485,110
[47205],[13173],['Organic Hass Avocado'],['Bag of Organic Bananas'],64761,0.2931993824617321,25.107591205043573,110
[17791 21134 40703],[13173 21900],"['Carrots', 'Organic Strawberries', 'Organic Grape Tomatoes']","['Bag of Organic Bananas', 'Organic Baby Spinach']",46,0.058673469387755105,37.71829912964273,110
[32575],[40703],['Organic Fresh Squeezed Orange Juice'],['Organic Grape Tomatoes'],247,0.0430163706025775,16.5168963548656,110
[ 8274 21900],[13173],"['Apple Honeycrisp Organic', 'Organic Baby Spinach']",['Bag of Organic Bananas'],3952,0.32012960712839206,27.413711587403963,110
[ 8274 30388],[24849],"['Apple Honeycrisp Organic', 'Organic Cucumber']",['Banana'],1009,0.16733001658374794,11.518532942446592,110
[22932],[26206],['Organic Yellow Onion'],['Limes'],13294,0.11293282136667912,26.04177728541379,110
[23576 30388 43769],[21134],"['Peanut Butter Chocolate Chip Fruit & Nut Food Bar', 'Organic Cucumber', 'Cherubs Heavenly Salad Tomatoes']",['Organic Strawberries'],1,1.0,122.7210761420583,110
[23576],[30388],['Peanut Butter Chocolate Chip Fruit & Nut Food Bar'],['Organic Cucumber'],365,0.04610332196539093,18.342134374444846,110
[16756],[21134],['Organic Carrot Bunch'],['Organic Strawberries'],5408,0.1439752941802886,17.66880303967444,110
[2449 8274],[24849],"['Taco Seasoning', 'Apple Honeycrisp Organic']",['Banana'],118,0.2209737827715356,15.211220606059413,110
[48771],[46663],['Organic Red Cabbage'],['Organic Ginger Root'],1441,0.0921061041866411,57.58394832578584,110
[46203],[21900],['Red Grapefruit'],['Organic Baby Spinach'],984,0.1656844586630746,22.261378479089164,110
[48675],[45004],['Organic Garnet Sweet Potato (Yam)'],['Organic Zucchini'],7181,0.13174454657199994,40.72206691624687,110
[27541],[27842],['Lemon Verbena Hand Soap'],['Organic Whole Milk'],309,0.060093348891481914,14.230520583252291,110
[27842 27963],[13173],"['Organic Whole Milk', 'Organic Raspberries']",['Bag of Organic Bananas'],3602,0.3346028797027404,28.653103731223823,110
[36721],[25135],['Organic Sea Salt Roasted Seaweed Snacks'],['Organic Plain Greek Whole Milk Yogurt'],81,0.007577174929840973,21.230595040002854,110
[25135 36721],[13173],"['Organic Plain Greek Whole Milk Yogurt', 'Organic Sea Salt Roasted Seaweed Snacks']",['Bag of Organic Bananas'],37,0.4567901234567901,39.116384181850634,110
[36721],[22932],['Organic Sea Salt Roasted Seaweed Snacks'],['Organic Yellow Onion'],655,0.06127221702525725,17.603143178770768,110
[49231],[47205],['Organic Half & Half'],['Organic Hass Avocado'],7135,0.09030959673948814,13.827559342756393,110
[34445],[21134],['Original Veggie Straws'],['Organic Strawberries'],3768,0.21489677198585605,26.37236311755878,110
[15452 30388 45004],[21900],"['Organic Extra Virgin Oil Olive', 'Organic Cucumber', 'Organic Zucchini']",['Organic Baby Spinach'],4,0.13793103448275862,18.532425958411906,110
[30388],[5874],['Organic Cucumber'],['Organic Lemon'],8747,0.10289982942179872,38.136351805434785,110
[13626 22824],[5874],"['Organic Snipped Green Beans', 'Organic Black Mission Figs']",['Organic Lemon'],1,0.05555555555555555,20.589793232098522,110
[43207],[45004],['Rolled Oats'],['Organic Zucchini'],93,0.06558533145275035,20.272340113019578,110
[35129 44356],[21900],"['Cheese Square Crackers', 'Organic Small Bunch Celery']",['Organic Baby Spinach'],13,0.11926605504587157,16.024597675048827,110
[34123],[21900],['Organic Italian Parsley Bunch'],['Organic Baby Spinach'],10978,0.17419590295298393,23.404976884577884,110
[30388],[21900],['Organic Cucumber'],['Organic Baby Spinach'],16746,0.19700017646020823,26.468961084310948,110
[21900 34123 34445],[13173],"['Organic Baby Spinach', 'Organic Italian Parsley Bunch', 'Original Veggie Straws']",['Bag of Organic Bananas'],32,0.3106796116504854,26.604478561888442,110
[17791 34123],[47762],"['Carrots', 'Organic Italian Parsley Bunch']",['Organic Avocado'],548,0.10023779037863545,18.40125313759799,110
[22846],[17791],['Bunny-Luv Fresh Organic Carrots'],['Carrots'],68,0.00633855331841909,2.8493374790619406,110
[ 9836 44356 45004],[21134 47205],"['Organic Broccoli', 'Organic Small Bunch Celery', 'Organic Zucchini']","['Organic Strawberries', 'Organic Hass Avocado']",36,0.07964601769911504,63.62783443281241,110
[25135 46975],[44356],"['Organic Plain Greek Whole Milk Yogurt', 'Asparagus']",['Organic Small Bunch Celery'],27,0.06994818652849741,33.45285423982558,110
[ 9836 44356 45004],[47205],"['Organic Broccoli', 'Organic Small Bunch Celery', 'Organic Zucchini']",['Organic Hass Avocado'],145,0.32079646017699115,49.118058879604675,110
[35936],[27101],['Organic Jalapeno Pepper'],['Fresh Cauliflower'],1388,0.06574460022735885,29.951149781325157,110
[46303],[27101],['100% Pure Avocado Oil'],['Fresh Cauliflower'],80,0.07017543859649122,31.969698881810846,110
[46303],[35936],['100% Pure Avocado Oil'],['Organic Jalapeno Pepper'],24,0.021052631578947368,33.72400430785186,110
[27101 45004],[47205],"['Fresh Cauliflower', 'Organic Zucchini']",['Organic Hass Avocado'],1694,0.18988902589395806,29.07444910490686,110
[22956 45004],[24849],"['Reduced Fat Milk 100% Lactose Free', 'Organic Zucchini']",['Banana'],100,0.32051282051282054,22.063211113743282,110
[17791],[24849],['Carrots'],['Banana'],15948,0.21198144431300095,14.59221303719074,110
[39465 47205 47762],[21900],"['Apples, Kale & Avocados Organic Baby Food', 'Organic Hass Avocado', 'Organic Avocado']",['Organic Baby Spinach'],1,0.14285714285714285,19.194298314069474,110
[21134 21900 27153],[13173],"['Organic Strawberries', 'Organic Baby Spinach', 'Organic Black Beans']",['Bag of Organic Bananas'],509,0.3646131805157593,31.222980783580883,110
[ 4797 22032 46663],[26206],"['Shredded Parmesan', 'Organic Whole String Cheese', 'Organic Ginger Root']",['Limes'],6,0.0967741935483871,22.315673732970268,110
[47622],[21134],['Large Lemon'],['Organic Strawberries'],17322,0.10772924026070949,13.220648296760622,110
[35458],[24849],['Blueberry Beet & Brown Rice Cakes'],['Banana'],301,0.13896583564173592,9.566021616407475,110
[21900 34240],[47205],"['Organic Baby Spinach', 'Organic Baby Broccoli']",['Organic Hass Avocado'],1344,0.23288858083521052,35.6582333219645,110
[31714],[21900],['Organic Cilantro'],['Organic Baby Spinach'],12479,0.17082819986310746,22.952492000395768,110
[22032],[47205],['Organic Whole String Cheese'],['Organic Hass Avocado'],10425,0.16904765765619678,25.883367907598487,110
[2449],[22932],['Taco Seasoning'],['Organic Yellow Onion'],934,0.09939342343301054,28.55513883230714,110
[ 2449 27153],[22932],"['Taco Seasoning', 'Organic Black Beans']",['Organic Yellow Onion'],95,0.13929618768328444,40.01896544783115,110
[12569 16756 26206],[24961],"['6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS', 'Organic Carrot Bunch', 'Limes']",['Organic Garlic'],2,0.16666666666666666,49.47091056967654,110
[31037],[21134],['Sea Salt Pita Chips'],['Organic Strawberries'],2556,0.14746437431489068,18.096986708538683,110
[ 5874 31714],[13173],"['Organic Lemon', 'Organic Cilantro']",['Bag of Organic Bananas'],1796,0.31332868108862527,26.83132676316414,110
[ 5874 30388 45004],[13173],"['Organic Lemon', 'Organic Cucumber', 'Organic Zucchini']",['Bag of Organic Bananas'],421,0.3916279069767442,33.53633732206885,110
[ 3950  5874 31714],[13173 45004],"['Organic Broccoli Crowns', 'Organic Lemon', 'Organic Cilantro']","['Bag of Organic Bananas', 'Organic Zucchini']",8,0.07017543859649122,100.25221123183492,110
[3950],[5874],['Organic Broccoli Crowns'],['Organic Lemon'],1670,0.0872290415252024,32.32850271908496,110
[21900 27541 48853],[47622],"['Organic Baby Spinach', 'Lemon Verbena Hand Soap', 'Authentic French Brioche']",['Large Lemon'],1,0.5,105.16414373849446,110
[34455 43958],[21134],"['Vanilla Ice Cream Sandwich', 'Organic Peeled Whole Baby Carrots']",['Organic Strawberries'],13,0.22413793103448276,27.50644810080617,110
[43958],[21134],['Organic Peeled Whole Baby Carrots'],['Organic Strawberries'],10167,0.17580536390517196,21.575023449988876,110
[ 5874 21134 27897],[13173],"['Organic Lemon', 'Organic Strawberries', 'Vegan Apple Maple Breakfast Sausage']",['Bag of Organic Bananas'],19,0.7037037037037037,60.26037563149963,110
[28598],[27101],['Collard Greens'],['Fresh Cauliflower'],848,0.07843862732402183,35.734144971584705,110
[40703 47622],[21134],"['Organic Grape Tomatoes', 'Large Lemon']",['Organic Strawberries'],1697,0.1762201453790239,21.62592587882377,110
[40703],[47622],['Organic Grape Tomatoes'],['Large Lemon'],9630,0.10933490769545176,22.996223897039023,110
[12611],[45004],['Yellow Grape Tomatoes'],['Organic Zucchini'],509,0.0644059218018474,19.9077861335538,110
[27963],[47762],['Organic Raspberries'],['Organic Avocado'],9689,0.06794387214855227,12.47286463350235,110
[12611],[47762],['Yellow Grape Tomatoes'],['Organic Avocado'],1779,0.22510439073769456,41.32376482664316,110
[31550],[24849],['Fresh Ginger Root'],['Banana'],5295,0.2083497284961045,14.342215821338023,110
[35936 40703],[24849],"['Organic Jalapeno Pepper', 'Organic Grape Tomatoes']",['Banana'],230,0.16630513376717282,11.447982859885885,110
[48853],[21134],['Authentic French Brioche'],['Organic Strawberries'],1377,0.17557057248501848,21.546209594238718,110
[21900 46663],[13173],"['Organic Baby Spinach', 'Organic Ginger Root']",['Bag of Organic Bananas'],2977,0.26766768566804533,22.921231191305562,110
[38380],[21134],['Organic White Onions'],['Organic Strawberries'],3400,0.1388265076967049,17.036938421583365,110
[17791 17945],[21134],"['Carrots', 'Frozen Organic Wild Blueberries']",['Organic Strawberries'],288,0.1802252816020025,22.11744050620325,110
[22121 27842],[21900],"['Total 0% Raspberry Yogurt', 'Organic Whole Milk']",['Organic Baby Spinach'],71,0.09428950863213811,12.668746696006014,110
[22121 27842],[47762],"['Total 0% Raspberry Yogurt', 'Organic Whole Milk']",['Organic Avocado'],73,0.09694555112881806,17.796877007631565,110
[31368],[21134],['Whole Wheat English Muffins'],['Organic Strawberries'],1065,0.15673289183222958,19.234429152508035,110
[ 5874 46663],[21134],"['Organic Lemon', 'Organic Ginger Root']",['Organic Strawberries'],1032,0.1751230273205498,21.49128637003295,110
[10746 31714 40703],[21900],"['Organic Red Bell Pepper', 'Organic Cilantro', 'Organic Grape Tomatoes']",['Organic Baby Spinach'],148,0.27715355805243447,37.23837650444939,110
[40703],[24849],['Organic Grape Tomatoes'],['Banana'],19589,0.22240514089784055,15.309751318401934,110
[10746],[24849],['Organic Red Bell Pepper'],['Banana'],10895,0.18195330505360902,12.525159448592257,110
[2596],[31714],['Fresh Pressed Virgin Coconut Oil'],['Organic Cilantro'],81,0.05597788527988943,25.91542828112827,110
[26206],[47205],['Limes'],['Organic Hass Avocado'],20816,0.14193372426019366,21.73187640963188,110
[9836],[26206],['Organic Broccoli'],['Limes'],3217,0.07968196567012607,18.374286399061468,110
[33117],[8274],['Organic Egg Whites'],['Apple Honeycrisp Organic'],1034,0.051102105367203714,19.80277200289476,110
[22121],[24961],['Total 0% Raspberry Yogurt'],['Organic Garlic'],356,0.028267428934413214,8.39049269309426,110
[22121],[21134],['Total 0% Raspberry Yogurt'],['Organic Strawberries'],1222,0.09703033190408131,11.907666749689952,110
[35458],[31714],['Blueberry Beet & Brown Rice Cakes'],['Organic Cilantro'],56,0.02585410895660203,11.969375103886016,110
[32652 48741],[31714],"['Organic Large Grade AA Brown Eggs', 'Globe Eggplant']",['Organic Cilantro'],19,0.07335907335907337,33.96219408613659,110
[19351],[24961],['Yo Baby Organic Vanilla Yogurt'],['Organic Garlic'],188,0.0539454806312769,16.012392287688705,110
[46663 47762],[44356],"['Organic Ginger Root', 'Organic Avocado']",['Organic Small Bunch Celery'],508,0.10273003033367037,49.130833855214156,110
[10746 34240 47762],[44356],"['Organic Red Bell Pepper', 'Organic Baby Broccoli', 'Organic Avocado']",['Organic Small Bunch Celery'],7,0.05511811023622047,26.36034183610636,110
[25090 30388],[45004],"['Colby Jack Cheese', 'Organic Cucumber']",['Organic Zucchini'],31,0.13656387665198239,42.211715536360884,110
[21900 31654],[21134],"['Organic Baby Spinach', 'Organic Basil Babe Level 1 Baby Food']",['Organic Strawberries'],24,0.2696629213483146,33.093323903476396,110
[26937 30388],[47205],"['Organic Large Green Asparagus', 'Organic Cucumber']",['Organic Hass Avocado'],704,0.365334717176959,55.93743814741959,110
[26937],[30388],['Organic Large Green Asparagus'],['Organic Cucumber'],1927,0.09627298161470824,38.30205482223244,110
[26937],[33117],['Organic Large Green Asparagus'],['Organic Egg Whites'],363,0.018135491606714627,30.31165923740201,110
[42582],[21134],['Organic Extra Firm Tofu'],['Organic Strawberries'],3776,0.12457934675024744,15.288511498264999,110
[12453 24181],[22932],"['Organic Sunday Bacon', 'Red Peppers']",['Organic Yellow Onion'],48,0.1811320754716981,52.03816694737638,110
[24181 42582],[13173],"['Red Peppers', 'Organic Extra Firm Tofu']",['Bag of Organic Bananas'],211,0.15781600598354525,13.514284138592032,110
[13173 46975],[21900],"['Bag of Organic Bananas', 'Asparagus']",['Organic Baby Spinach'],2448,0.21604447974583002,29.027755353445816,110
[31714 40703],[21900],"['Organic Cilantro', 'Organic Grape Tomatoes']",['Organic Baby Spinach'],1195,0.25350021213406876,34.060310860668466,110
